valid_time,latitude,longitude,number,expver,temperature
2016-04-30 00:00:00,56.64999999999999,-111.15000000000005,0,0001,292.16437
2016-04-30 00:00:00,56.64999999999999,-111.05000000000005,0,0001,291.9875
2016-04-30 00:00:00,56.64999999999999,-110.95000000000006,0,0001,291.85388
2016-04-30 00:00:00,56.64999999999999,-110.85000000000007,0,0001,291.74713
2016-04-30 00:00:00,56.64999999999999,-110.75,0,0001,291.53845
2016-04-30 00:00:00,56.54999999999999,-112.05,0,0001,291.32434
2016-04-30 00:00:00,56.54999999999999,-111.95,0,0001,291.42603
2016-04-30 00:00:00,56.54999999999999,-111.85000000000001,0,0001,291.55865
2016-04-30 00:00:00,56.54999999999999,-111.75000000000001,0,0001,291.74054
2016-04-30 00:00:00,56.54999999999999,-111.65000000000002,0,0001,291.8634
2016-04-30 00:00:00,56.54999999999999,-111.55000000000003,0,0001,292.04218
2016-04-30 00:00:00,56.54999999999999,-111.45000000000003,0,0001,291.97485
2016-04-30 00:00:00,56.54999999999999,-111.35000000000004,0,0001,291.95123
2016-04-30 00:00:00,56.54999999999999,-111.25000000000004,0,0001,291.92688
2016-04-30 00:00:00,56.54999999999999,-111.15000000000005,0,0001,291.85077
2016-04-30 00:00:00,56.54999999999999,-111.05000000000005,0,0001,291.93658
2016-04-30 00:00:00,56.54999999999999,-110.95000000000006,0,0001,291.80286
2016-04-30 00:00:00,56.54999999999999,-110.85000000000007,0,0001,291.69464
2016-04-30 00:00:00,56.54999999999999,-110.75,0,0001,291.4854
2016-04-30 00:00:00,56.44999999999999,-112.05,0,0001,291.01196
2016-04-30 00:00:00,56.44999999999999,-111.95,0,0001,291.13678
2016-04-30 00:00:00,56.44999999999999,-111.85000000000001,0,0001,291.26978
2016-04-30 00:00:00,56.44999999999999,-111.75000000000001,0,0001,291.40247
2016-04-30 00:00:00,56.44999999999999,-111.65000000000002,0,0001,291.5255
2016-04-30 00:00:00,56.44999999999999,-111.55000000000003,0,0001,291.39966
2016-04-30 00:00:00,56.44999999999999,-111.45000000000003,0,0001,291.33203
2016-04-30 00:00:00,56.44999999999999,-111.35000000000004,0,0001,291.13794
2016-04-30 00:00:00,56.44999999999999,-111.25000000000004,0,0001,291.11353
2016-04-30 00:00:00,56.44999999999999,-111.15000000000005,0,0001,291.29492
2016-04-30 00:00:00,56.44999999999999,-111.05000000000005,0,0001,291.38123
2016-04-30 00:00:00,56.44999999999999,-110.95000000000006,0,0001,291.66504
2016-04-30 00:00:00,56.44999999999999,-110.85000000000007,0,0001,291.55682
2016-04-30 00:00:00,56.44999999999999,-110.75,0,0001,291.46124
2016-04-30 00:00:00,56.34999999999999,-112.05,0,0001,290.74817
2016-04-30 00:00:00,56.34999999999999,-111.95,0,0001,290.8733
2016-04-30 00:00:00,56.34999999999999,-111.85000000000001,0,0001,290.93085
2016-04-30 00:00:00,56.34999999999999,-111.75000000000001,0,0001,291.0636
2016-04-30 00:00:00,56.34999999999999,-111.65000000000002,0,0001,291.00903
2016-04-30 00:00:00,56.34999999999999,-111.55000000000003,0,0001,290.8828
2016-04-30 00:00:00,56.34999999999999,-111.45000000000003,0,0001,290.59412
2016-04-30 00:00:00,56.34999999999999,-111.35000000000004,0,0001,290.39948
2016-04-30 00:00:00,56.34999999999999,-111.25000000000004,0,0001,290.34583
2016-04-30 00:00:00,56.34999999999999,-111.15000000000005,0,0001,290.5277
2016-04-30 00:00:00,56.34999999999999,-111.05000000000005,0,0001,290.9198
2016-04-30 00:00:00,56.34999999999999,-110.95000000000006,0,0001,291.20453
2016-04-30 00:00:00,56.34999999999999,-110.85000000000007,0,0001,291.48248
2016-04-30 00:00:00,56.34999999999999,-110.75,0,0001,291.38684
2016-04-30 00:00:00,56.249999999999986,-112.05,0,0001,290.5724
2016-04-30 00:00:00,56.249999999999986,-111.95,0,0001,290.47876
2016-04-30 00:00:00,56.249999999999986,-111.85000000000001,0,0001,290.53625
2016-04-30 00:00:00,56.249999999999986,-111.75000000000001,0,0001,290.46503
2016-04-30 00:00:00,56.249999999999986,-111.65000000000002,0,0001,290.41028
2016-04-30 00:00:00,56.249999999999986,-111.55000000000003,0,0001,290.33124
